TIMESTAMP,UserID,TaskID,ViewingCondition,Task,Difficulty,TaskPhase,TruePositiveCount,TrueNegativeCount,FalsePositiveCount,FalseNegativeCount,Precision,Recall,Accuracy,F1Score,CompletionTime
4842.15,19,48,EGOCENTRIC,seperating,EASY,test,98,100,0,2,1,0.98,0.99,0.989899,23.86621
4918.15,19,49,EGOCENTRIC,seperating,HARD,test,89,94,6,11,0.9368421,0.89,0.915,0.9128205,75.0332
4950.25,19,50,EGOCENTRIC,seperating,EASY,test,98,100,0,2,1,0.98,0.99,0.989899,31.2666
4990.983,19,51,EGOCENTRIC,seperating,MEDIUM,test,99,92,8,1,0.9252337,0.99,0.955,0.9565218,39.69971
5026,19,52,EGOCENTRIC,seperating,EASY,test,100,100,0,0,1,1,1,1,33.5
5069.6,19,53,EGOCENTRIC,seperating,HARD,test,98,87,13,2,0.8828829,0.98,0.925,0.92891,42.69971
5108.667,19,54,EGOCENTRIC,seperating,HARD,test,91,96,4,9,0.9578947,0.91,0.935,0.9333333,38.0166
5142.134,19,55,EXOCENTRIC,seperating,EASY,training,99,99,1,1,0.99,0.99,0.99,0.99,21.7334
5169.9,19,56,EXOCENTRIC,seperating,EASY,training,100,99,1,0,0.990099,1,0.995,0.9950249,26.5835
5211.917,19,57,EXOCENTRIC,seperating,MEDIUM,training,99,98,2,1,0.980198,0.99,0.985,0.9850746,36
5255.95,19,58,EXOCENTRIC,seperating,HARD,test,87,91,9,13,0.90625,0.87,0.89,0.8877551,41.6499
5300.1,19,59,EXOCENTRIC,seperating,HARD,test,97,84,16,3,0.8584071,0.97,0.905,0.9107982,42.7334
5333.967,19,60,EXOCENTRIC,seperating,EASY,test,99,99,1,1,0.99,0.99,0.99,0.99,33.3667
5344.167,19,61,EXOCENTRIC,seperating,MEDIUM,test,97,98,2,3,0.979798,0.97,0.975,0.9748744,9.433594
5395.434,19,62,EXOCENTRIC,seperating,HARD,test,95,88,12,5,0.8878505,0.95,0.915,0.9178744,50.5
5410.167,19,63,EXOCENTRIC,seperating,MEDIUM,test,97,100,0,3,1,0.97,0.985,0.9847716,13.75
5454.5,19,64,EXOCENTRIC,seperating,HARD,test,92,95,5,8,0.9484536,0.92,0.935,0.9340101,43.5166
5469.767,19,65,EXOCENTRIC,seperating,EASY,test,100,98,2,0,0.9803922,1,0.99,0.990099,14.58301
5485.667,19,66,EXOCENTRIC,seperating,EASY,test,100,99,1,0,0.990099,1,0.995,0.9950249,13.09961
5503.667,19,67,EXOCENTRIC,seperating,HARD,test,77,99,1,23,0.9871795,0.77,0.88,0.8651685,17.2832
5520.267,19,68,EXOCENTRIC,seperating,EASY,test,100,100,0,0,1,1,1,1,15.81641
5559.483,19,69,EXOCENTRIC,seperating,MEDIUM,test,95,100,0,5,1,0.95,0.975,0.9743589,38.1001
5580.233,19,70,EXOCENTRIC,seperating,EASY,test,98,100,0,2,1,0.98,0.99,0.989899,19.6333
5607.633,19,71,EXOCENTRIC,seperating,MEDIUM,test,100,99,1,0,0.990099,1,0.995,0.9950249,26.5835
5633.5,19,72,EXOCENTRIC,seperating,MEDIUM,test,98,99,1,2,0.989899,0.98,0.985,0.9849247,24.7168
